category,text_to_synthesize,evolution_depth,language,gt_audio_path
Paralinguistics,"""Mmmm, Wait-wait-wait,"" interrupted Professor García. ""Good grief... Uhhh... Let me make sure I under-STAND what you're proposing here... really pro-POS-ing?!?""",3,en,gt_audios/771.wav
Paralinguistics,"""I'm telling you, it was THIS big!"" the fisherman insisted, stretching his arms wide. ""A mon-STROUS catfish!""",0,en,gt_audios/772.wav
Paralinguistics,"I'm telling you, I mean, uh, it was THIS big!"" the fisherman insisted, stretching his arms wide. ""Whoa! A-a mooooon-STROUS, I tell ya, an AB-SO-LUTE-LY GI-GAN-TIC catfish!",3,en,gt_audios/775.wav
Paralinguistics,"""I am BEYOND exhausted,"" moaned Leo, collapsing onto the couch. ""That was the loooongest shift of my entire life.""",0,en,gt_audios/776.wav
Paralinguistics,"Ugh... Mmmph... Haaaaah... I am BEYOND exhausted,"" moaned Leo, collapsing onto the couch. ""That... that was, uh... th-th-the loooongest... and I mean, the AB-SO-LUTE-LY longest... shift of my entire life.",3,en,gt_audios/779.wav
Paralinguistics,"""Don't you DARE walk away from me while I'm talking to you!"" Mom shouted, her voice rising with each word.",0,en,gt_audios/780.wav
Paralinguistics,"Ugh! I MEAN... Don't you D-DARE... walk away from me... while... while I am TALK-ING to you!"" Mom shouted, her voice rising with each word.",3,en,gt_audios/783.wav
Paralinguistics,"""This cake is fan-TAS-tic!"" exclaimed Grandpa, taking another enormous bite. ""Absolutely de-LI-cious!""",0,en,gt_audios/784.wav
Paralinguistics,"""Mmm, ohhh, WOW, this cake is fan-TAS-tic!"" exclaimed Grandpa, taking another enormous bite. ""Ab-so-LUTE-ly, j-j-just de-LI-cioussssss!""",3,en,gt_audios/787.wav
Paralinguistics,"""Re-LAX, will you?"" Trevor sighed. ""It's not the end of the woooorld if we're a few minutes late.""",0,en,gt_audios/788.wav
Paralinguistics,"""Ugh, Oh, for crying out loud, Re-LAX, w-will you?"" Trevor sighed. ""Geez, It's... well... it's N-N-NOT the end of the woooorld if we're a few minutes late, is it...?""",3,en,gt_audios/791.wav
Paralinguistics,"""Slooooow down!"" Coach Bennett called to the runners. ""This is a mara-THON, not a sprint!""",0,en,gt_audios/792.wav
Paralinguistics,"""Hey! Slooooow down!"" Coach Bennett called to the runners. ""Ugh. W-well, uhm, this is a mara-THON, not a sp-sprint... understand?!""",3,en,gt_audios/795.wav
Paralinguistics,"""That is com-PLETE-ly unacceptable behavior,"" Principal Wong stated firmly. ""I am very, VERY disappointed.""",0,en,gt_audios/796.wav
Paralinguistics,"HO-NEST-LY, that is com-PLETE-ly un-un-unacceptable behavior,"" Principal Wong stated firmly. ""Ugh. Mmm, I am very . . . VER-RY disappointed.",3,en,gt_audios/799.wav
Paralinguistics,"""What. Just. HAPPENED?"" gasped Maya, staring at the television in disbelief as the credits rolled.",0,en,gt_audios/800.wav
Paralinguistics,"""Uhhhh... Oh. My. GOD. Whaaaaat. J-just... wow... HAP-PEN-EDDDDDD?"" gasped Maya, staring at the television in disbelief as the credits rolled.",3,en,gt_audios/803.wav
Paralinguistics,"""I need you to listen CAREFULLY,"" the 911 operator instructed. ""Is the victim still BREATHING? Yes or no?""",0,en,gt_audios/804.wav
Paralinguistics,"""I need you to listen VERRRRY CARE-FUL-LY,"" the 911 operator instructed. ""Uhm, alright... Is... is the victim still BREATHING? YES... OR... NOOOOO?""",3,en,gt_audios/807.wav
Paralinguistics,"""I am so-so-so-so sorry,"" whispered Ella, tears streaming down her face. ""I didn't MEAN to break your favorite mug.""",0,en,gt_audios/808.wav
Paralinguistics,"""Oh, gosh... Uhm, I am so-so-so-SOOOO sorry,"" whispered Ella, tears streaming down her face. ""I... I d-d-didn't MEAN to break your favorite mug...""",3,en,gt_audios/811.wav
Paralinguistics,"""That's ENOUGH!"" Dad thundered, his patience finally snapping. ""Both of you, to your rooms. NOW.""",0,en,gt_audios/812.wav
Paralinguistics,"Grrrrrrrrr... Th-th-that's E-NOUGH!!! Ugh!"" Dad thundered, his patience finally snapping. ""Both of you, to your rooms. NOW!! IMMEDIATELY!!",3,en,gt_audios/815.wav
Paralinguistics,"""So then he was like, 'No WAY,' and I was like, 'YES way,' and he was like, 'SERIOUSLY?'"" Tiffany recounted animatedly.",0,en,gt_audios/816.wav
Paralinguistics,"So then he was like, 'No WAAAY,' and I was like, uhm, 'Y-YES way,' and he was like, Jeez, 'SE-RI-OUS-LY?!'"" Tiffany recounted animatedly.",3,en,gt_audios/819.wav
Paralinguistics,"""I-I-I don't know what to say,"" stammered Anthony, overwhelmed by the surprise party. ""This is... WOW. Just wow.""",0,en,gt_audios/820.wav
Paralinguistics,"""I-I-I don't know what to say,"" stammered Anthony, overwhelmed by the surprise party. ""This is... uhhh... Whew! WOW. Whoa. Just... just... ab-so-LUTE-ly IN-CRED-I-BLE... wowwwww.""",3,en,gt_audios/823.wav
Paralinguistics,"""N-n-nice to m-meet you,"" stammered Intern Sharma, overwhelmed by her first encounter with the company CEO.",0,en,gt_audios/824.wav
Paralinguistics,"""Oh, Uh... Gosh... N-n-nice to... REEEAAALLY m-meet you,"" stammered Intern Sharma, overwhelmed by her first encounter with the company CEO.",3,en,gt_audios/827.wav
Paralinguistics,"""Ev-er-y sin-gle time,"" Nana complained, emphasizing each syllable. ""You ALWAYS forget to call on my birthday.""",0,en,gt_audios/828.wav
Paralinguistics,"""Ugh... Hmph! Oh, for goodness sake, Ev-er-y sin-gle time,"" Nana complained, emphasizing each syllable. ""You AL-AL-ALWAYS forget to call on my birthday... AL-WAAAAAYS!""",3,en,gt_audios/831.wav
Paralinguistics,"""Do NOT touch that red button,"" the technician cautioned, his voice deadly serious. ""Un-der-STAND?""",0,en,gt_audios/832.wav
Paralinguistics,"""Mmm, Hmph. D-Do NOOOOT touch that red button,"" the technician cautioned, his voice deadly serious. ""Un-der-STAND... Tsk! Or else.""",3,en,gt_audios/835.wav
Paralinguistics,"""Oy vey! Not again with the burning toast!"" lamented Mrs. Goldstein, frantically waving at the smoke detector with a dish towel.",0,en,gt_audios/836.wav
Paralinguistics,"""Oy vey! Ugh, Goodness me, uhm, not a-GAIN with the, the, the BUUUUR-ning toast!"" lamented Mrs. Goldstein, frantically waving at the smoke detector with a dish towel.",3,en,gt_audios/839.wav
Emotions,"Her hands shaking with excitement, Alice Monroe stuttered, ""oh..I-I can't believe it! Is this really my acceptance letter to Harvard?"" Marco cannot believe it either: ""God damn it! How did you pull this off?""",0,en,gt_audios/840.wav
Emotions,"Her hands shaking with excitement, Alice Monroe stuttered, ""oh..I-I can't believe it! Is this really my acceptance letter to Harvard? Pinch me, someone, this HAS to be a dream! All those late nights, all that work... it actually paid off! I'm going to Harvard!"" Marco cannot believe it either: ""God damn it! How did you pull this off? I mean, seriously, Harvard? I thought we were both just hoping to get into any decent college, and you land this? Spill the beans, what magic did you use?"" A brief silence fell, then Marco's shoulders slumped. ""I, uh, I don't think my news will be as good.""",3,en,gt_audios/843.wav
Emotions,"A surge of anger flashed across the face of Matthew, as he bellowed, ""You have crossed the line this time, and I won't stand for it any longer! Get out!""",0,en,gt_audios/844.wav
Emotions,"A surge of anger flashed across the face of Matthew, as he bellowed, ""You have crossed the line this time, and I won't stand for it any longer! Get out! And don't you ever dare show your face here again!"" His expression then shifted, a cold smile playing on his lips, ""And make no mistake, you will pay dearly for this, and I will relish every moment of your downfall.""",3,en,gt_audios/847.wav
Emotions,"Gazing at the panoramic view from a mountain in Iceland, Jeff Farahmand sighed deeply, whispering, ""This... this is truly the face of the Divine. What more can I ask for?""",0,en,gt_audios/848.wav
Emotions,"Gazing at the panoramic view from a mountain in Iceland, Jeff Farahmand sighed deeply, whispering, ""This... this is truly the face of the Divine. What more can I ask for? Every fiber of my being resonates with this beauty, this peace."" But then a familiar anxiety crept in, ""how will I face the chaos of work on Monday? The thought alone makes my stomach churn; this serenity will be shattered, I just know it.""",3,en,gt_audios/851.wav
Emotions,"""You mustn't underestimate how profoundly I've missed your presence,"" Ito murmured, his eyes glistening with tears as he embraced his long lost sister. ""You're finally back, but where do I find our lost years?""",0,en,gt_audios/852.wav
Emotions,"""You mustn't underestimate how profoundly I've missed your presence, your absence cast such a long shadow, a constant, gnawing ache that time could never quite soothe,"" Ito murmured, his eyes glistening with tears as he embraced his long lost sister. ""You're finally back, but where do I find our lost years? Those years ache within me, a constant reminder of all we missed."" Then, his sister, trying to lift his spirits, said, ""But think of all the memories we can make now, Ito!""",3,en,gt_audios/855.wav
Emotions,"""Oh my gosh! Are we really going to the Maldives? That's unbelievable!"" Jennie squealed, bouncing on her toes with obvious glee.",0,en,gt_audios/856.wav
Emotions,"""Oh my gosh! Are we really going to the Maldives? That's unbelievable! I can't believe this is happening, I'm already imagining the white sand beaches and turquoise water!"" Jennie squealed, bouncing on her toes with obvious glee. Then, a sudden thought made her frown. ""I hope we don't miss our connecting flight! That would be an absolute nightmare, imagine all this excitement just to get stuck at an airport!""",3,en,gt_audios/859.wav
Emotions,"""I can confidently declare that this is the most exquisite chocolate cake my taste buds have ever had the pleasure to encounter!"" Mo proclaimed, savoring every bite. He could not stop eating!",0,en,gt_audios/860.wav
Emotions,"""I can confidently declare that this is the most exquisite chocolate cake my taste buds have ever had the pleasure to encounter!"" Mo proclaimed, savoring every bite. He could not stop eating! Then, his expression suddenly changed as he mumbled, ""Wait... what's this bitter, awful aftertaste? It's like... like I've licked a battery! Ugh, I can't believe this, it's ruined everything!"" He stared at the ruined cake, a fresh wave of anger washing over him. ""I'm never trusting a new bakery again!""",3,en,gt_audios/863.wav
Emotions,"A proud smile spread across his face as he softly said, ""Son, your accomplishments fill my heart with such joy and pride."" But then the smile suddenly ceased. Mike's heart was pounding like door knocks. His dad's face now looks like that of the devil himself.",0,en,gt_audios/864.wav
Emotions,"A proud smile spread across his face as he softly said, ""Son, your accomplishments fill my heart with such joy and pride, it's an overwhelming wave, son, a truly wonderful, overwhelming wave!"" But then the smile suddenly ceased. Mike's heart was pounding like door knocks. His dad's face now looks like that of the devil himself. His voice, transformed, echoed with pure malice, as he sneered, ""That display of pride? Utterly false, my dear boy. You always were so easy to fool, so desperate for a crumb of affection.""",3,en,gt_audios/867.wav
Emotions,"Choking back sobs, Mahmoud whimpered, ""I simply can't fathom a life without you by my side. Don't go!""",0,en,gt_audios/868.wav
Emotions,"Choking back sobs, Mahmoud whimpered, ""I simply can't fathom a life without you by my side. Don't go! It's tearing me apart just thinking about it, please reconsider, I beg you."" ""But fine, if this is your final decision! Go on then, leave me to pick up the pieces you're so carelessly scattering, I won't forget this."" he then spat out, his voice laced with sudden bitterness.",3,en,gt_audios/871.wav
Emotions,"His voice trembled with palpable fear as he stuttered, ""There's... there's a stranger at the window. What the hell are you all waiting for?!""",0,en,gt_audios/872.wav
Emotions,"He first dismissed the faint scratching, muttering softly, ""It's just the old house settling, nothing more, it always makes these noises, no reason to get spooked."" His voice then trembled with palpable fear as he stuttered, ""There's... there's a stranger at the window. What the hell are you all waiting for?! He's not just looking, he's... he's prying at the lock, we have to get out of here!""",3,en,gt_audios/875.wav
Emotions,"Tears of joy trickled down her cheeks as she yelled, ""Graduating as valedictorian... this is a dream come true!""",0,en,gt_audios/876.wav
Emotions,"""Oh, I almost gave up so many times, there were moments I thought this day would never, ever come,"" she whispered, her voice trembling slightly, before tears of joy trickled down her cheeks as she yelled, ""Graduating as valedictorian... this is a dream come true! I can barely contain my excitement, this is everything I've ever worked for!""",3,en,gt_audios/879.wav
Emotions,"Jane's eyes wide with terror, she screamed, ""The brakes aren't working! What do we do now? We're completely trapped!""",0,en,gt_audios/880.wav
Emotions,"Jane's eyes wide with terror, she screamed, ""The brakes aren't working! What do we do now? We're completely trapped, and we're heading straight for that wall, I can't stop it!"" Then, a strange calm washed over her as she murmured, ""Well, at least the view was nice. It's almost poetic, this beautiful scene for our grand finale, isn't it?""",3,en,gt_audios/883.wav
Emotions,"A profound sense of realization washed over Beal as he whispered, ""You've been there for me all along, haven't you? I never truly appreciated you until now.""",0,en,gt_audios/884.wav
Emotions,"Beal's voice tightened with self-reproach, ""How could I have been so utterly foolish, so wrapped up in my own trivial concerns as to fail to see the most important thing right before my eyes?"" Then, a profound sense of realization washed over Beal as he whispered, ""You've been there for me all along, haven't you? I never truly appreciated you until now, and honestly, I'm not sure how I'll ever make up for my blindness, but thank you, thank you from the bottom of my heart.""",3,en,gt_audios/887.wav
Emotions,"Beth collapsed into his arms, sobbing uncontrollably, ""I failed them, I failed them all. They're all dead! Nothing we can do will ever bring them back. How can I ever live with myself again? How?""",0,en,gt_audios/888.wav
Emotions,"""We were so happy then, just before... before all this,"" she murmured, a faint smile quickly fading, as Beth collapsed into his arms, sobbing uncontrollably, ""I failed them, I failed them all. They're all dead! Nothing we can do will ever bring them back. How can I ever live with myself again? How?"" He held her for a moment, then his voice, though gentle, firmed, ""We must face this grief, Beth, and then we must go on. It will be the hardest thing we've ever done, but we'll do it together, for them, and for ourselves.""",3,en,gt_audios/891.wav
Emotions,"His face lit up with pure delight as he exclaimed, ""We did it! We won the championship! I knew we could do it together!""",0,en,gt_audios/892.wav
Emotions,"Just moments before, he'd looked utterly defeated, whispering, ""It's over, we've failed them all, and the weight of that, the sheer finality of it, just crushes me. There's nothing left to do."" His face lit up with pure delight as he exclaimed, ""We did it! We won the championship! I knew we could do it together! I can't even describe how I feel right now, this is just unbelievable!""",3,en,gt_audios/895.wav
Emotions,"Overcome with guilt, Martin hung his head and muttered, ""I'm so sorry. I never meant to hurt you like this. Can you ever forgive me?"" It was obvious what the answer would be.",0,en,gt_audios/896.wav
Emotions,"Overcome with guilt, Martin hung his head and muttered, ""I'm so sorry. I never meant to hurt you like this. Can you ever forgive me? I know what I did was terrible, truly awful, and I'll carry this weight forever if I have to."" It was obvious what the answer would be. And the voice that answered him confirmed it, utterly cold: ""Your apologies are meaningless to me now. Don't waste your breath; I've already moved on from this, and from you.""",3,en,gt_audios/899.wav
